100 0
3100 0.06
6100 0.26
9100 0.63
12100 1.12
15100 1.77
18100 2.55
21100 3.46
24100 4.57
27100 5.8
30100 7.17
33100 8.73
36100 10.4
39100 12.21
42100 14.16
45100 16.2
48100 18.54
51100 21.01
54100 23.5
57100 26.11
60100 28.91
63100 31.88
