100 7e-06
3100 4.3e-05
6100 6.4e-05
9100 9.5e-05
12100 0.000129
15100 0.000156
18100 0.000187
21100 0.000216
24100 0.000246
27100 0.000277
30100 0.000307
33100 0.000337
36100 0.000366
39100 0.000398
42100 0.000427
45100 0.000461
48100 0.000492
51100 0.000518
54100 0.000548
57100 0.000579
60100 0.00061
63100 0.000641

