100 0
3100 0.04
6100 0.16
9100 0.37
12100 0.67
15100 1.06
18100 1.48
21100 2.01
24100 2.54
27100 3.22
30100 3.8
33100 4.63
36100 5.45
39100 6.41
42100 7.54
45100 8.84
48100 9.96
51100 11.24
54100 12.84
57100 14.36
60100 16.03
63100 17.78
