100 0
3100 0
6100 0.01
9100 0.02
12100 0.02
15100 0.04
18100 0.04
21100 0.05
24100 0.06
27100 0.07
30100 0.08
33100 0.11
36100 0.12
39100 0.14
42100 0.15
45100 0.18
48100 0.21
51100 0.25
54100 0.28
57100 0.29
60100 0.31
63100 0.34
