100 0
3100 0.12
6100 0.47
9100 1.11
12100 1.94
15100 3.01
18100 4.32
21100 5.86
24100 7.7
27100 9.77
30100 12.02
33100 14.57
36100 17.33
39100 20.36
42100 23.59
45100 27.02
48100 30.83
51100 34.91
54100 39.05
57100 43.43
60100 48.07
63100 52.99
