100 0
3100 0.04
6100 0.16
9100 0.35
12100 0.65
15100 1.03
18100 1.43
21100 1.96
24100 2.47
27100 3.12
30100 3.69
33100 4.5
36100 5.28
39100 6.23
42100 7.32
45100 8.57
48100 9.71
51100 10.93
54100 12.5
57100 13.98
60100 15.61
63100 17.32
