100 5.2e-05 
4100 0.022472 
8100 0.084734 
12100 0.166514 
16100 0.260888 
20100 0.365891 
24100 0.47938 
28100 0.596212 
32100 0.732416 
36100 0.867973 
40100 1.02726 
44100 1.17551 
48100 1.33528 
52100 1.51281 
56100 1.67991 
60100 1.85896 
64100 2.02738
