100 6.2e-05 
4100 0.001933 
8100 0.004175 
12100 0.006385 
16100 0.008595 
20100 0.010835 
24100 0.013584 
28100 0.016348 
32100 0.018466 
36100 0.020641 
40100 0.023147 
44100 0.025603 
48100 0.027751 
52100 0.030482 
56100 0.032691 
60100 0.035344 
64100 0.037857
