100 0
3100 0.04
6100 0.15
9100 0.35
12100 0.64
15100 1.01
18100 1.41
21100 1.92
24100 2.42
27100 3.07
30100 3.62
33100 4.41
36100 5.19
39100 6.12
42100 7.18
45100 8.41
48100 9.54
51100 10.73
54100 12.28
57100 13.76
60100 15.35
63100 17.02
