100 6.6e-05
4100 0.006099
8100 0.022309
12100 0.040544
16100 0.059783
20100 0.081548
24100 0.104149
28100 0.126512
32100 0.155217
36100 0.181866
40100 0.216088
44100 0.242891
48100 0.271
52100 0.307212
56100 0.33813
60100 0.369292
64100 0.400645
