100 0
3100 0.06
6100 0.28
9100 0.65
12100 1.17
15100 1.85
18100 2.64
21100 3.58
24100 4.72
27100 5.97
30100 7.38
33100 8.98
36100 10.68
39100 12.56
42100 14.56
45100 16.66
48100 19.04
51100 21.6
54100 24.15
57100 26.85
60100 29.74
63100 32.79
