100 0.000153 
4100 0.199323 
8100 0.77869 
12100 1.71529 
16100 3.03456 
20100 4.72125 
24100 6.79252 
28100 9.24618 
32100 12.054 
36100 15.2446 
40100 18.8181 
44100 22.764 
48100 27.0704 
52100 31.7363 
56100 36.8055 
60100 42.2477 
64100 48.1194
